iter	Passed	Remaining
789	19483	29841
790	19506	29814
791	19529	29787
792	19560	29772
793	19583	29744
794	19608	29720
795	19632	29695
796	19658	29673
797	19681	29644
798	19705	29619
799	19732	29598
800	19758	29576
801	19782	29549
802	19808	29527
803	19836	29507
804	19860	29482
805	19887	29461
806	19910	29433
807	19932	29404
808	19956	29380
809	19980	29354
810	20006	29330
811	20027	29301
812	20052	29277
813	20075	29249
814	20102	29228
815	20128	29206
816	20153	29181
817	20178	29157
818	20199	29127
819	20223	29101
820	20247	29076
821	20270	29050
822	20295	29025
823	20319	28999
824	20340	28969
825	20363	28943
826	20387	28916
827	20409	28889
828	20431	28860
829	20459	28840
830	20482	28812
831	20499	28778
832	20523	28752
833	20547	28727
834	20569	28699
835	20592	28672
836	20616	28646
837	20642	28623
838	20669	28602
839	20696	28580
840	20725	28561
841	20748	28534
842	20774	28512
843	20797	28485
844	20818	28456
845	20841	28429
846	20863	28401
847	20895	28386
848	20918	28359
849	20942	28333
850	20970	28313
851	20996	28290
852	21023	28269
853	21047	28244
854	21081	28232
855	21106	28207
856	21129	28180
857	21153	28154
858	21180	28134
859	21204	28108
860	21229	28084
861	21255	28061
862	21283	28040
863	21311	28020
864	21340	28002
865	21367	27979
866	21395	27960
867	21419	27934
868	21442	27907
869	21465	27880
870	21488	27853
871	21514	27830
872	21539	27805
873	21564	27782
874	21588	27756
875	21613	27732
876	21636	27705
877	21659	27679
878	21683	27653
879	21707	27627
880	21729	27600
881	21754	27575
882	21779	27550
883	21802	27523
884	21829	27503
885	21856	27481
886	21887	27464
887	21911	27438
888	21936	27414
889	21966	27396
890	21995	27376
891	22022	27355
892	22048	27332
893	22074	27309
894	22099	27284
895	22124	27260
896	22146	27232
897	22175	27213
898	22199	27187
899	22221	27159
900	22246	27134
901	22273	27113
902	22302	27094
903	22328	27070
904	22353	27046
905	22377	27020
906	22399	26992
907	22423	26967
908	22448	26943
909	22471	26916
910	22495	26891
911	22518	26863
912	22545	26842
913	22574	26823
914	22598	26797
915	22620	26768
916	22644	26744
917	22669	26719
918	22697	26698
919	22720	26672
920	22751	26654
921	22776	26630
922	22799	26603
923	22826	26581
924	22849	26555
925	22875	26531
926	22903	26511
927	22929	26487
928	22951	26459
929	22976	26435
930	22999	26408
931	23026	26386
932	23053	26363
933	23079	26341
934	23103	26315
935	23126	26288
936	23151	26264
937	23178	26242
938	23201	26215
939	23228	26193
940	23255	26171
941	23281	26148
942	23305	26122
943	23334	26103
944	23357	26076
945	23382	26051
946	23403	26022
947	23424	25994
948	23447	25967
949	23468	25938
950	23495	25916
951	23524	25897
952	23546	25869
953	23576	25850
954	23600	25824
955	23623	25797
956	23645	25770
957	23670	25746
958	23696	25722
959	23719	25696
960	23745	25673
961	23769	25647
962	23791	25619
963	23814	25592
964	23833	25562
965	23863	25542
966	23888	25519
967	23912	25492
968	23935	25467
969	23960	25442
970	23986	25419
971	24008	25391
972	24034	25368
973	24058	25343
974	24084	25319
975	24110	25296
976	24135	25272
977	24164	25251
978	24186	25224
979	24210	25199
980	24223	25162
981	24245	25134
982	24272	25112
983	24294	25084
984	24319	25060
985	24345	25036
986	24371	25013
987	24397	24989
988	24419	24962
989	24441	24935
990	24467	24912
991	24496	24891
992	24522	24868
993	24539	24836
994	24562	24809
995	24586	24783
996	24608	24756
997	24634	24733
998	24657	24707
999	24682	24682
1000	24708	24659
1001	24733	24634
1002	24758	24609
1003	24781	24584
1004	24804	24557
1005	24831	24534
1006	24856	24511
1007	24887	24492
1008	24913	24469
