iter	Passed	Remaining
909	19743	23627
910	19765	23605
911	19789	23586
912	19812	23566
913	19839	23551
914	19857	23525
915	19880	23505
916	19905	23486
917	19925	23463
918	19944	23439
919	19963	23413
920	19987	23394
921	20005	23368
922	20030	23350
923	20050	23326
924	20070	23303
925	20094	23284
926	20114	23260
927	20135	23238
928	20153	23212
929	20171	23186
930	20191	23162
931	20211	23139
932	20228	23112
933	20251	23092
934	20276	23074
935	20301	23056
936	20329	23042
937	20352	23021
938	20375	23000
939	20397	22979
940	20416	22955
941	20437	22932
942	20455	22907
943	20475	22883
944	20498	22862
945	20522	22843
946	20545	22823
947	20570	22805
948	20593	22784
949	20614	22762
950	20639	22744
951	20664	22726
952	20691	22710
953	20713	22689
954	20733	22666
955	20760	22649
956	20783	22629
957	20803	22606
958	20826	22585
959	20848	22563
960	20875	22547
961	20904	22534
962	20927	22514
963	20947	22489
964	20968	22467
965	20993	22449
966	21014	22427
967	21038	22408
968	21062	22388
969	21081	22363
970	21103	22342
971	21127	22323
972	21148	22300
973	21171	22280
974	21197	22263
975	21226	22248
976	21248	22226
977	21269	22204
978	21288	22180
979	21312	22160
980	21336	22140
981	21357	22118
982	21380	22098
983	21404	22078
984	21427	22058
985	21449	22036
986	21471	22015
987	21491	21991
988	21514	21970
989	21535	21948
990	21554	21924
991	21577	21903
992	21605	21887
993	21625	21865
994	21645	21841
995	21666	21818
996	21688	21796
997	21709	21774
998	21730	21751
999	21753	21731
1000	21780	21714
1001	21805	21696
1002	21829	21677
1003	21852	21656
1004	21872	21633
1005	21895	21613
1006	21917	21591
1007	21937	21567
1008	21959	21545
1009	21982	21525
1010	22005	21504
1011	22024	21480
1012	22043	21456
1013	22064	21433
1014	22085	21411
1015	22107	21389
1016	22128	21366
1017	22148	21343
1018	22170	21321
1019	22197	21305
1020	22218	21282
1021	22241	21261
1022	22262	21239
1023	22281	21215
1024	22309	21199
1025	22333	21180
1026	22355	21157
1027	22378	21137
1028	22400	21116
1029	22422	21094
1030	22444	21072
1031	22469	21054
1032	22493	21034
1033	22518	21015
1034	22537	20991
1035	22555	20966
1036	22575	20942
1037	22593	20917
1038	22620	20900
1039	22642	20878
1040	22667	20860
1041	22687	20836
1042	22708	20813
1043	22729	20791
1044	22755	20773
1045	22779	20753
1046	22798	20729
1047	22820	20708
1048	22847	20691
1049	22870	20670
1050	22900	20656
1051	22922	20634
1052	22947	20615
1053	22969	20594
1054	22992	20573
1055	23013	20550
1056	23036	20530
1057	23056	20507
1058	23075	20482
1059	23096	20460
1060	23118	20438
1061	23139	20416
1062	23158	20391
1063	23180	20369
1064	23202	20348
1065	23222	20325
1066	23241	20300
1067	23264	20280
1068	23285	20257
1069	23309	20238
1070	23334	20219
1071	23355	20196
1072	23378	20175
1073	23398	20152
1074	23423	20132
1075	23442	20109
1076	23462	20085
1077	23483	20063
1078	23506	20042
1079	23527	20020
1080	23546	19996
1081	23568	19974
1082	23588	19951
1083	23608	19927
1084	23629	19905
1085	23653	19885
1086	23671	19860
1087	23695	19840
1088	23710	19812
1089	23734	19793
1090	23757	19772
1091	23778	19749
1092	23797	19726
1093	23819	19704
1094	23842	19683
1095	23865	19662
1096	23887	19640
1097	23906	19617
1098	23929	19596
1099	23952	19575
1100	23974	19554
1101	23997	19533
1102	24022	19514
1103	24048	19495
1104	24068	19472
1105	24091	19451
1106	24114	19430
1107	24135	19408
1108	24155	19385
1109	24173	19360
1110	24195	19338
1111	24216	19316
1112	24239	19296
1113	24262	19275
1114	24281	19251
1115	24308	19233
1116	24334	19215
1117	24355	19192
1118	24374	19168
1119	24398	19148
1120	24421	19127
1121	24443	19106
1122	24463	19083
1123	24488	19063
1124	24513	19043
1125	24533	19020
1126	24557	19000
1127	24579	18979
1128	24601	18957
1129	24624	18936
1130	24648	18916
1131	24669	18894
1132	24693	18874
1133	24711	18849
1134	24737	18831
1135	24756	18807
1136	24775	18783
1137	24800	18764
1138	24814	18736
1139	24836	18714
1140	24860	18694
1141	24890	18678
1142	24914	18658
1143	24935	18636
1144	24955	18613
1145	24975	18590
1146	24994	18566
1147	25014	18542
1148	25035	18520
1149	25059	18500
1150	25080	18478
1151	25099	18454
1152	25125	18435
1153	25151	18416
1154	25175	18396
1155	25197	18375
1156	25221	18354
1157	25243	18333
1158	25269	18314
1159	25291	18293
1160	25313	18270
1161	25338	18251
1162	25363	18232
1163	25385	18210
1164	25407	18188
1165	25427	18165
1166	25447	18142
1167	25466	18118
1168	25484	18094
1169	25507	18073
1170	25530	18052
1171	25552	18030
1172	25575	18009
1173	25592	17984
1174	25617	17965
1175	25642	17945
1176	25664	17923
1177	25683	17900
1178	25704	17877
1179	25723	17854
1180	25741	17829
1181	25763	17807
1182	25784	17785
1183	25805	17762
1184	25825	17740
1185	25852	17721
1186	25872	17698
1187	25893	17676
1188	25919	17657
1189	25941	17635
1190	25965	17615
1191	25985	17592
1192	26005	17569
1193	26025	17546
1194	26045	17523
1195	26067	17501
1196	26089	17479
1197	26109	17457
1198	26130	17435
1199	26151	17412
1200	26172	17390
1201	26196	17370
1202	26213	17345
1203	26232	17321
1204	26254	17299
1205	26274	17276
1206	26297	17256
1207	26318	17233
1208	26344	17214
1209	26364	17191
1210	26384	17168
1211	26409	17148
1212	26430	17126
1213	26454	17105
1214	26477	17085
1215	26498	17062
1216	26520	17041
1217	26541	17018
1218	26562	16996
1219	26584	16974
1220	26605	16952
1221	26628	16931
1222	26651	16910
1223	26670	16887
1224	26693	16866
1225	26716	16844
1226	26739	16823
1227	26759	16801
1228	26780	16778
1229	26804	16758
1230	26826	16736
1231	26849	16715
1232	26870	16693
1233	26892	16671
1234	26916	16651
1235	26938	16629
1236	26963	16609
1237	26985	16588
1238	27009	16567
1239	27031	16545
1240	27050	16522
1241	27069	16498
1242	27090	16476
1243	27111	16454
1244	27131	16431
1245	27157	16412
1246	27180	16391
1247	27201	16369
1248	27223	16347
1249	27247	16326
1250	27268	16304
1251	27293	16284
1252	27315	16262
1253	27337	16241
1254	27359	16219
1255	27383	16198
1256	27407	16178
1257	27429	16156
1258	27454	16137
1259	27474	16113
1260	27496	16092
1261	27519	16071
1262	27543	16050
1263	27570	16031
1264	27592	16009
1265	27614	15988
1266	27638	15968
1267	27659	15945
1268	27680	15923
1269	27706	15903
1270	27727	15881
1271	27749	15859
1272	27773	15839
1273	27794	15817
1274	27818	15796
1275	27839	15774
1276	27863	15753
1277	27883	15730
1278	27905	15708
1279	27925	15686
1280	27948	15665
1281	27969	15642
1282	27989	15619
1283	28008	15596
1284	28032	15575
1285	28054	15554
1286	28075	15532
1287	28102	15513
1288	28125	15491
1289	28143	15467
1290	28168	15447
1291	28191	15427
1292	28212	15404
1293	28231	15381
1294	28254	15359
1295	28274	15337
1296	28295	15314
1297	28314	15291
1298	28338	15270
1299	28358	15247
1300	28380	15226
1301	28403	15205
1302	28426	15183
1303	28444	15160
1304	28467	15138
1305	28493	15119
1306	28515	15097
1307	28537	15075
1308	28556	15052
1309	28579	15031
1310	28600	15009
1311	28623	14987
1312	28641	14964
1313	28664	14942
1314	28686	14921
1315	28706	14898
1316	28731	14878
1317	28753	14856
1318	28780	14837
1319	28805	14817
1320	28831	14797
1321	28850	14774
1322	28870	14751
1323	28889	14728
1324	28911	14706
1325	28939	14688
1326	28962	14666
1327	28984	14645
1328	29009	14624
1329	29030	14602
1330	29049	14579
1331	29068	14556
1332	29092	14535
1333	29112	14512
1334	29137	14492
1335	29159	14470
1336	29180	14448
1337	29201	14426
1338	29227	14406
1339	29248	14384
1340	29269	14361
1341	29289	14339
1342	29313	14318
1343	29335	14296
1344	29361	14276
1345	29384	14255
1346	29404	14232
1347	29422	14209
1348	29446	14188
1349	29468	14166
1350	29491	14145
1351	29511	14122
1352	29532	14100
1353	29551	14077
1354	29579	14058
